parcelid,lat,lng,formatted address,# ROOFTOP address fetched
11349840,34.474101,-118.661061,"30015 Hawkset St, Castaic, CA 91384, USA",1
11362348,34.44698,-118.649847,"29527 Cromwell Ave, Val Verde, CA 91384, USA",2
11446068,33.871803,-118.346683,"4114 W 175th St, Torrance, CA 90504, USA",1
11448708,33.86004,-118.32733,"18749 Crenshaw Blvd, Torrance, CA 90504, USA",3
11461620,33.96126,-118.414038,"8411 Georgetown Ave, Los Angeles, CA 90045, USA",2
11480611,33.920542,-118.365407,"12323 Sundale Ave, Hawthorne, CA 90250, USA",2
11484347,33.907127,-118.36089,"4783 W 137th Pl, Hawthorne, CA 90250, USA",2
11508051,33.887351,-118.411562,"218 15th St, Manhattan Beach, CA 90266, USA",3
11550964,34.003475,-118.450668,"13270 Palms Blvd, Los Angeles, CA 90066, USA",1
11551916,34.005487,-118.439728,"12627 W Windward Ave, Los Angeles, CA 90066, USA",2
11587740,33.994503,-118.478478,"42 Dudley Ct, Venice, CA 90291, USA",1
11598955,34.044452,-118.386693,"1904 S Robertson Blvd, Los Angeles, CA 90034, USA",1
11609995,34.039217,-118.410747,"2826 Haddington Dr, Los Angeles, CA 90064, USA",1
11640492,34.098516,-118.40318,"9459 Beverlycrest Dr, Beverly Hills, CA 90210, USA",2
11640897,34.102644,-118.416373,"1738 Franklin Canyon Dr, Beverly Hills, CA 90210, USA",2
11643314,34.064052,-118.438016,"917 Manning Ave, Los Angeles, CA 90024, USA",1
11643683,34.06522,-118.435935,"835 Westholme Ave, Los Angeles, CA 90024, USA",1
11644344,34.066461,-118.431495,"10456 Lindbrook Dr, Los Angeles, CA 90024, USA",2
11665545,34.041846,-118.544169,"342 Aderno Way, Pacific Palisades, CA 90272, USA",2
11669027,34.048656,-118.522887,No result,0
11669433,34.044763,-118.518905,"843 Iliff St, Pacific Palisades, CA 90272, USA",1
11681495,34.127705,-118.660847,"3331 Via Verde Ct, Calabasas, CA 91302, USA",2
11691303,34.07827,-118.503089,"13250 Ponderosa Dr, Los Angeles, CA 90049, USA",2
11729417,34.027972,-118.314579,"2190 W 29th Pl, Los Angeles, CA 90018, USA",3
11736166,34.038492,-118.350493,"2110 S Orange Dr, Los Angeles, CA 90016, USA",3
11768058,34.013403,-118.252381,"3309 S Hooper Ave, Los Angeles, CA 90011, USA",2
11848399,34.049872,-118.129574,"180 Roca Way, Monterey Park, CA 91754, USA",2
11855014,34.034607,-118.132608,"223 W Fernfield Dr, Monterey Park, CA 91754, USA",1
11859740,34.047143,-118.092466,"8134 Celito Dr, Rosemead, CA 91770, USA",2
11863592,34.054132,-118.103961,"7600 Graves Ave, Rosemead, CA 91770, USA",2
11885993,34.115517,-118.121943,"1525 St Albans Rd, San Marino, CA 91108, USA",2
11887863,34.11771,-118.131012,"1629 S Oak Knoll Ave, Pasadena, CA 91108, USA",1
11890769,34.133998,-118.096594,"2695 Lombardy Rd, San Marino, CA 91108, USA",1
11913756,34.111388,-118.110046,"544 De Sales St, San Gabriel, CA 91775, USA",1
11915237,34.096633,-118.093258,"614 E Main St, San Gabriel, CA 91776, USA",1
11923320,34.127646,-118.069309,"9130 E Fairview Ave, San Gabriel, CA 91775, USA",1
11927978,34.111687,-118.057764,"6131 Golden West Ave, Temple City, CA 91780, USA",2
11932557,34.08654,-118.080755,"4465 La Presa Ave, Rosemead, CA 91770, USA",3
11948251,34.111734,-118.279157,"3254 Lowry Rd, Los Angeles, CA 90027, USA",3
11951947,34.106954,-118.260564,"2673 Locksley Pl, Los Angeles, CA 90039, USA",2
11974278,34.129506,-118.189475,"6011 Annan Way, Los Angeles, CA 90042, USA",2
11997380,34.08195,-118.35521,"602 N Curson Ave, Los Angeles, CA 90036, USA",3
12005575,34.083489,-118.29739,"4424 Melrose Ave, Los Angeles, CA 90029, USA",3
12027578,34.107739,-118.344974,"7172 La Presa Dr, Los Angeles, CA 90068, USA",2
12030240,34.131278,-118.339528,"3477 Wonder View Pl, Los Angeles, CA 90068, USA",2
12030897,34.115925,-118.318204,"5955 Tuxedo Terrace, Los Angeles, CA 90068, USA",2
12032897,34.10972,-118.322241,"2138 N Gower St, Los Angeles, CA 90068, USA",3
12039621,34.12544,-118.266005,"4016 Brunswick Ave, Los Angeles, CA 90039, USA",2
12042789,34.226822,-118.248043,"3147 Prospect Ave, La Crescenta, CA 91214, USA",2
12048836,34.1936,-118.23985,"1331 Beaudry Blvd, Glendale, CA 91208, USA",1
12077527,34.152602,-118.233894,"1470 Millar Dr, Glendale, CA 91206, USA",2
12085279,34.137425,-118.236876,"1318 E Windsor Rd, Glendale, CA 91205, USA",2
12094507,34.164614,-118.173327,"1065 Charles St, Pasadena, CA 91103, USA",2
12112629,34.141747,-118.115965,"235 S Bonnie Ave, Pasadena, CA 91106, USA",2
12147504,34.112799,-118.014271,"2853 Weidermeyer Ave, Arcadia, CA 91006, USA",1
12154189,34.196281,-118.200965,"4272 Hampstead Rd, La Cañada Flintridge, CA 91011, USA",2
12161148,34.192788,-118.151432,"136 W Mariposa St, Altadena, CA 91001, USA",2
12174132,34.179421,-118.09924,"1930 N Altadena Dr, Pasadena, CA 91107, USA",1
12175035,34.183177,-118.106175,"2185 Midwick Dr, Altadena, CA 91001, USA",2
12180691,33.986924,-118.300037,"1359 W 59th Pl, Los Angeles, CA 90044, USA",2
12207803,33.961152,-118.313638,"2007 W 85th St, Los Angeles, CA 90047, USA",1
12209647,33.954427,-118.284931,"607 W 91st St, Los Angeles, CA 90044, USA",2
12211195,33.957177,-118.27866,"8801 S Broadway, Los Angeles, CA 90003, USA",3
12211485,33.954367,-118.274304,"9011 S Main St, Los Angeles, CA 90003, USA",1
12215279,33.952487,-118.234554,No result,0
12226622,33.941431,-118.29475,"1121 W 105th St, Los Angeles, CA 90044, USA",2
12227511,33.940163,-118.282267,"10520 S Figueroa St, Los Angeles, CA 90003, USA",2
12230033,33.940343,-118.231739,"2226 E 105th St, Los Angeles, CA 90002, USA",2
12232201,33.932325,-118.243757,"1669 E 113th St, Los Angeles, CA 90059, USA",1
12257507,33.911318,-118.266856,"13307 Mettler Ave, Los Angeles, CA 90061, USA",2
12281616,33.933793,-118.223597,"2718 Norton Ave, Lynwood, CA 90262, USA",2
12294223,33.932173,-118.208881,"11023 California Ave, Lynwood, CA 90262, USA",1
12318209,33.9621,-118.149961,"6501 Clara St, Bell Gardens, CA 90201, USA",3
12319730,33.944725,-118.153275,"7312 Adwen St, Downey, CA 90241, USA",2
12327996,33.919373,-118.155999,"7957 Puritan St, Downey, CA 90242, USA",1
12334760,33.924656,-118.132893,"12130 Marbel Ave, Downey, CA 90242, USA",2
12340371,33.907663,-118.150073,"13603 Verdura Ave, Downey, CA 90242, USA",1
12345939,33.896751,-118.13776,"9209 Somerset Blvd, Bellflower, CA 90706, USA",2
12356679,33.984966,-118.174983,"4952 E 59th Pl, Maywood, CA 90270, USA",2
12380902,33.990371,-118.112427,No result,0
12403151,33.873917,-118.037284,"17320 Marquardt Ave, Cerritos, CA 90703, USA",1
12420525,33.852717,-118.052256,"13082 Briarwood St, Cerritos, CA 90703, USA",1
12438835,33.816822,-118.075677,"3311 Marna Ave, Long Beach, CA 90808, USA",1
12440642,33.814961,-118.104917,"6534 E Metz St, Long Beach, CA 90808, USA",1
12442917,33.887757,-118.137913,"9206 Harvard St, Bellflower, CA 90706, USA",1
12458070,33.85027,-118.187747,"424 E 52nd St, Long Beach, CA 90805, USA",2
12461109,33.846601,-118.173431,"1423 E Luray St, Long Beach, CA 90807, USA",1
12462981,33.835535,-118.183256,"4355 N Olive Ave, Long Beach, CA 90807, USA",2
12474996,33.855895,-118.142887,"5439 Lakewood Blvd, Lakewood, CA 90712, USA",1
12478280,33.865912,-118.11114,"18051 Canehill Ave, Bellflower, CA 90706, USA",2
12480802,33.867325,-118.126947,"6148 Autry Ave, Lakewood, CA 90712, USA",1
12502697,33.799969,-118.189678,"2355 Long Beach Boulevard, Long Beach, CA 90806, USA",3
12509858,33.802779,-118.138693,"2537 Roycroft Ave, Long Beach, CA 90815, USA",1
12514152,33.793337,-118.12278,"5614 E Daggett St, Long Beach, CA 90815, USA",3
12517032,33.791416,-118.109601,"6300 E Fairbrook St, Long Beach, CA 90815, USA",2
12527165,33.755005,-118.120041,"162 N Cordova Walk, Long Beach, CA 90803, USA",2
12533847,33.786018,-118.145489,"4013 E 15th St, Long Beach, CA 90804, USA",2
12550470,33.77594,-118.170323,"729 Rose Ave, Long Beach, CA 90813, USA",2
12641025,33.762712,-118.294593,"1949 N Gaffey St, San Pedro, CA 90731, USA",1
12642609,33.759063,-118.305075,"28635 Mt Rushmore Rd, Rancho Palos Verdes, CA 90275, USA",2
12684526,33.789996,-118.331897,"2613 Dalemead St, Torrance, CA 90505, USA",1
12690937,33.790749,-118.339449,"2850 Misty Morning Rd, Torrance, CA 90505, USA",2
12692118,33.782829,-118.315022,"26329 Eshelman Ave, Lomita, CA 90717, USA",1
12692356,33.781507,-118.313386,"1951 Via Madonna, Lomita, CA 90717, USA",2
12696067,33.760238,-118.326462,"31 Rockinghorse Rd, Rancho Palos Verdes, CA 90275, USA",1
12701650,33.73416,-118.345257,"32428 Sea Raven Dr, Rancho Palos Verdes, CA 90275, USA",1
12705741,33.764215,-118.366932,"28856 Crestridge Rd, Rancho Palos Verdes, CA 90275, USA",1
12724527,33.919961,-118.09022,"12224 Orr and Day Rd, Norwalk, CA 90650, USA",1
12753821,33.90083,-118.064378,"14432 Dartmoor Ave, Norwalk, CA 90650, USA",1
12754888,33.899119,-118.077746,"14512 Elaine Ave, Norwalk, CA 90650, USA",1
12755940,33.898222,-118.084881,"11640 Mapledale St, Norwalk, CA 90650, USA",1
12773152,34.041352,-118.037545,No result,0
12781309,33.988545,-118.060531,"11101 Dorland Dr, Whittier, CA 90606, USA",1
12781455,33.991897,-118.059827,"10850 Rose Dr, Whittier, CA 90606, USA",1
12790578,33.962347,-118.004143,"8201 La Sierra Ave, Whittier, CA 90605, USA",1
12814821,34.037574,-117.965003,"539 Greenberry Dr, La Puente, CA 91744, USA",2
12823115,33.945715,-118.006509,"15043 Hayward St, Whittier, CA 90603, USA",3
12824711,33.926033,-118.01867,"14719 Raritan Dr, Whittier, CA 90604, USA",1
12829005,33.931185,-117.982983,"16307 Rutherglen St, Whittier, CA 90603, USA",2
12840429,33.977631,-117.895317,"2350 Sierra Leone Ave, Rowland Heights, CA 91748, USA",1
12844054,33.978359,-117.915291,"17978 Gallineta St, Rowland Heights, CA 91748, USA",2
12852018,33.976173,-117.88049,"19360 Balan Rd, Rowland Heights, CA 91748, USA",2
12856767,33.987752,-117.977783,"15582 Los Altos Dr, Hacienda Heights, CA 91745, USA",1
12867799,34.105939,-117.735461,"1051 Amador St, Claremont, CA 91711, USA",1
12877103,34.04186,-117.736853,"1671 S San Antonio Ave, Pomona, CA 91766, USA",2
12890743,34.071178,-117.755754,"330 W Orange Grove Ave, Pomona, CA 91768, USA",3
12908996,34.086537,-117.823939,"906 Cll Frondosa, San Dimas, CA 91773, USA",1
12910347,34.101908,-117.839168,"21333 E Tudor St, Covina, CA 91724, USA",1
12916768,34.103904,-117.958467,"14523 Baldwin Ave, Baldwin Park, CA 91706, USA",1
12918894,34.097747,-117.920922,"16703 E Benwood St, Covina, CA 91722, USA",1
12951710,34.060359,-117.916348,"820 Lark Ellen Ave, West Covina, CA 91791, USA",2
12980391,34.076958,-118.00653,"4248 Maxson Rd, El Monte, CA 91732, USA",1
12986799,34.069869,-117.981922,"13357 Via Venado St, Baldwin Park, CA 91706, USA",1
12990798,34.068634,-117.984168,"3206 Hammond St, Baldwin Park, CA 91706, USA",1
12997253,34.108331,-118.012246,"3050 Doolittle Ave, Arcadia, CA 91006, USA",1
13011641,34.079254,-118.064965,"9363 Guess St, Rosemead, CA 91770, USA",2
13017265,34.127865,-117.90246,"344 N Pasadena Ave, Azusa, CA 91702, USA",1
13017502,34.123838,-117.905796,"162 N Alameda Ave, Azusa, CA 91702, USA",2
13047049,34.125732,-117.775204,"4880 Vía Alista, La Verne, CA 91750, USA",1
13048443,34.124838,-117.804913,"208 Rodeo Ct, San Dimas, CA 91773, USA",1
13058818,33.998421,-117.789481,"1148 Bramford Ct, Diamond Bar, CA 91765, USA",2
13059904,33.997356,-117.806804,"1509 Autumn Hill Rd, Diamond Bar, CA 91765, USA",1
13060611,34.029447,-117.798685,"24080 Willow Creek Rd, Diamond Bar, CA 91765, USA",1
13065004,34.036286,-117.798593,"1019 N Del Sol Ln, Diamond Bar, CA 91765, USA",1
13068611,34.033957,-117.842114,"21121 Snow Creek Dr, Walnut, CA 91789, USA",2
13071335,34.02953,-117.770963,"27 Comanche Cir, Pomona, CA 91766, USA",1
13074095,33.978998,-117.809262,"2555 Braided Mane Dr, Diamond Bar, CA 91765, USA",2
13080761,34.004162,-117.872118,"627 Camino De Teodoro, Walnut, CA 91789, USA",3
13096277,34.031797,-117.928984,"16428 Montbrook St, La Puente, CA 91744, USA",1
13097860,33.992454,-117.89358,"1428 Elm St, Rowland Heights, CA 91748, USA",2
13100948,33.98779,-117.85825,"1727 Walnut Leaf Dr, Walnut, CA 91789, USA",1
13835423,33.764419,-117.877902,"2042 N Olive St, Santa Ana, CA 92706, USA",2
13848788,33.714669,-117.863596,"417 E Central Ave, Santa Ana, CA 92707, USA",3
13855006,33.916819,-117.95108,"521 W Parkwood Ave, La Habra, CA 90631, USA",1
13859854,33.673903,-118.011397,"19841 Deguelle Cir, Huntington Beach, CA 92648, USA",2
13861575,33.680962,-118.018322,"6551 Morningside Dr, Huntington Beach, CA 92648, USA",3
13874064,33.873056,-117.927308,"210 W Whiting Ave, Fullerton, CA 92832, USA",2
13880829,33.827595,-117.92282,"523 S Ohio St, Anaheim, CA 92805, USA",1
13893323,33.611138,-117.895288,"818 Harbor Island Dr, Newport Beach, CA 92660, USA",2
13900829,33.87815,-117.998652,"5661 Beach Blvd, Buena Park, CA 90621, USA",2
13905278,33.840753,-118.014393,"6841 San Diego Dr, Buena Park, CA 90620, USA",2
13914342,33.862774,-117.949056,"1337 W Olive Ave, Fullerton, CA 92833, USA",2
13918321,33.852104,-117.891899,"1802 E Arbutus Ave, Anaheim, CA 92805, USA",2
13924476,33.833545,-117.774423,"6215 Coral Cir, Anaheim, CA 92807, USA",2
13933103,33.782264,-117.931789,"3539, 12432 9th St, Garden Grove, CA 92840, United States",2
13976672,33.677789,-118.014867,"19631 Larchmont Cir, Huntington Beach, CA 92648, USA",2
13994506,33.820846,-117.95052,"883 S Nutwood St, Anaheim, CA 92804, USA",1
14001955,33.792907,-118.066848,"3802 Constitution Ave, Los Alamitos, CA 90720, USA",2
14006118,33.799502,-117.964468,"9662 Dewey Dr, Garden Grove, CA 92841, USA",2
14006617,33.79651,-117.966977,"9551 Orangewood Ave, Garden Grove, CA 92841, USA",2
14009669,33.780992,-117.968435,"12501 Mabee Cir, Garden Grove, CA 92841, USA",2
14033918,33.72927,-117.930959,"11360 Delphinium Ave, Santa Ana, CA 92708, USA",2
14035267,33.729966,-117.922418,"16065 Mt Pico Ct, Fountain Valley, CA 92708, USA",2
14037684,33.743155,-118.011578,"15081 Victoria Ln, Huntington Beach, CA 92647, USA",2
14038674,33.736832,-118.020454,"15522 Pratt Cir, Huntington Beach, CA 92647, USA",2
14040160,33.728586,-118.029203,"5701 Mangrum Dr, Huntington Beach, CA 92649, USA",2
14043001,33.71949,-118.021119,"16702 Busby Ln, Huntington Beach, CA 92647, USA",3
14046341,33.650771,-117.962666,"9452 Pier Dr, Huntington Beach, CA 92646, USA",2
14049497,33.669486,-117.953293,"20191 Princeton Cir, Huntington Beach, CA 92646, USA",2
14089787,33.760666,-118.033743,"13911 Milan St, Westminster, CA 92683, USA",2
14093140,33.769412,-118.036261,"5332 Clark Cir, Westminster, CA 92683, USA",2
14099108,33.793561,-118.024027,"11625 Mindanao St, Cypress, CA 90630, USA",1
14104000,33.797244,-117.919295,"2055 S Eugene St, Anaheim, CA 92802, USA",2
14108128,33.816822,-118.055194,"4443 Larwin Ave, Cypress, CA 90630, USA",2
14108497,33.8159,-118.049681,"4754 Larwin Ave, Cypress, CA 90630, USA",3
14117150,33.836262,-117.877034,"2579 E Westport Dr, Anaheim, CA 92806, USA",2
14122206,33.833759,-118.042677,"5171 New Mexico Ln, Cypress, CA 90630, USA",2
14123815,33.854642,-118.029919,"5886 Rio Way, Buena Park, CA 90620, USA",2
14137092,33.881992,-117.91855,"1210 Frances Ave, Fullerton, CA 92831, USA",2
14142295,33.89897,-117.955694,"2206 Pickwick Pl, Fullerton, CA 92833, USA",1
14149791,33.922728,-117.89737,"239 N Brea Blvd, Brea, CA 92821, USA",3
14154615,33.945626,-117.910953,"875 Woodcrest Ave, Brea, CA 92821, USA",1
14170700,33.902988,-117.867877,"2220 Mont Blanc Cir, Placentia, CA 92870, USA",2
14180827,33.876265,-117.862216,"618 Bunker Hill Cir, Placentia, CA 92870, USA",2
14193775,33.885356,-117.780981,"5280 Vía Ester, Yorba Linda, CA 92886, USA",2
14214107,33.842583,-117.806132,"5065 E Greensboro Ln, Anaheim, CA 92807, USA",2
14232384,33.797435,-117.769281,"7848 E Broadmoor Trail, Orange, CA 92869, USA",3
14234547,33.799256,-117.824597,"734 N Hart St, Orange, CA 92867, USA",2
14248933,33.768719,-117.847638,"2402 N Wright St, Santa Ana, CA 92705, USA",3
14256226,33.746244,-117.825309,"205 W First St, Tustin, CA 92780, USA",2
14264784,33.702199,-117.87465,"605 Curie Ave, Santa Ana, CA 92707, USA",1
14293984,33.634601,-117.871805,"10 Turtle Bay Dr, Newport Beach, CA 92660, USA",3
14294468,33.636807,-117.875962,"2401 Bamboo St, Newport Beach, CA 92660, USA",2
14311563,33.658573,-117.818911,"15 Gunnison, Irvine, CA 92612, USA",1
14326173,33.603923,-117.812434,"8 Alessandria, Newport Coast, CA 92657, USA",3
14336190,33.772758,-117.773821,"10362 Brightwood Dr, Santa Ana, CA 92705, USA",1
14338685,33.786875,-117.76118,"158 S Cross Creek Rd, Orange, CA 92869, USA",1
14381218,33.5948,-117.691183,"25131 Mawson Dr, Laguna Hills, CA 92653, USA",2
14381818,33.593821,-117.682576,"25371 Champlain Rd, Laguna Hills, CA 92653, USA",3
14401740,33.539915,-117.777838,"435 El Camino Del Mar, Laguna Beach, CA 92651, USA",2
14404008,33.539392,-117.760211,"1443 Regatta Rd, Laguna Beach, CA 92651, USA",3
14409135,33.526477,-117.648995,"27592 Silver Creek Dr, San Juan Capistrano, CA 92675, USA",3
14411763,33.520044,-117.703339,"30492 Almira, Laguna Niguel, CA 92677, USA",2
14415498,33.537249,-117.701787,"29321 Crown Ridge, Laguna Niguel, CA 92677, USA",2
14431963,33.486612,-117.687572,"32792 Mermaid Cir, Dana Point, CA 92629, USA",2
14432063,33.484137,-117.685797,"32942 Staysail Dr, Dana Point, CA 92629, USA",1
14450976,33.413235,-117.605114,"159 W Avenida Ramona, San Clemente, CA 92672, USA",2
14473364,33.593482,-117.668027,"25456 Pinata Cir, Mission Viejo, CA 92691, USA",2
14481056,33.616808,-117.578714,"31672 Via Coyote, Coto De Caza, CA 92679, USA",2
14481340,33.618005,-117.584871,"82 Via Candelaria, Coto De Caza, CA 92679, USA",3
14484884,33.622712,-117.610713,"29 Cll Bella, Rancho Santa Margarita, CA 92688, USA",2
14491175,33.617319,-117.667432,"26532 Valpariso Dr, Mission Viejo, CA 92691, USA",2
14493944,33.630437,-117.646898,"27685 Chapala, Mission Viejo, CA 92692, USA",2
14494903,33.63725,-117.596283,"2 Calle De Luna, Rancho Santa Margarita, CA 92688, USA",3
14500567,33.650697,-117.632867,"21451 Medina, Mission Viejo, CA 92692, USA",2
14500667,33.653534,-117.628753,"21286 Carabela, Mission Viejo, CA 92692, USA",2
14503165,33.649879,-117.655352,"27263 Las Nieves, Mission Viejo, CA 92691, USA",2
14505876,33.655196,-117.617064,"21 El Guiro, Rancho Santa Margarita, CA 92688, USA",2
14253454,33.75504,-117.838256,"2022 E Wellington Ave, Santa Ana, CA 92701, USA",2
11150403,34.39738,-118.448579,"17842 Maplehurst Pl, Canyon Country, CA 91387, USA",1
11350220,34.468866,-118.641156,"29005 Capri Ct, Castaic, CA 91384, USA",2
11185633,34.617474,-118.189834,"3346 Tamarisk Dr, Palmdale, CA 93551, USA",3
17105867,34.24132,-119.091155,"2806 Diamond Dr, Camarillo, CA 93010, USA",2
17065587,34.392277,-118.918039,"751 Burlington St, Fillmore, CA 93015, USA",1
14462705,33.572913,-117.633889,"33 Wyndham St, Mission Viejo, CA 92694, USA",2
14463550,33.561106,-117.635655,No result,0
14163029,33.914247,-117.830921,"17278 Blue Spruce Ln, Yorba Linda, CA 92886, USA",2
17263332,34.264887,-118.688653,"1461 Hidden Ranch Dr, Simi Valley, CA 93063, USA",3
14326712,33.628976,-117.810646,"29 Milrose, Irvine, CA 92603, USA",2
17263473,34.262909,-118.682196,"1303 Hidden Ranch Dr, Simi Valley, CA 93063, USA",2
11350475,34.466817,-118.667279,"30161 Valley Glen St, Castaic, CA 91384, USA",1
14166188,33.902375,-117.795664,"4061 Paso Fino Way, Yorba Linda, CA 92886, USA",3
14166311,33.903444,-117.794463,"5051 Yale St, Yorba Linda, CA 92886, USA",2
14165670,33.904018,-117.808212,"4020 Humboldt Ln, Yorba Linda, CA 92886, USA",2
14066695,33.690066,-117.998533,"18765 Calera Ln, Huntington Beach, CA 92648, USA",2
14458779,33.529312,-117.636194,"7 Tintoretto Rd, Mission Viejo, CA 92675, USA",2
11149491,34.407974,-118.399801,"15018 Live Oak Springs Canyon Rd, Santa Clarita, CA 91387, USA",1
